verse_number,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
108,நன்றி மறப்பது நன்றன்று நன்றல்லது அன்றே மறப்பது நன்று.,0.55170476,0.47258762,0.48044944,0.42985296,0.43733752,0.4292088,0.45680144,0.472632,0.54263425,0.48222464,care.virtue,0.55170476
109,கொன்றன்ன இன்னா செயினும் அவர்செய்த ஒன்றுநன்று உள்ளக் கெடும்.,0.5502802,0.7201123,0.61081064,0.59775656,0.64978445,0.5935086,0.62080187,0.6061641,0.6315524,0.71218216,care.vice,0.7201123
110,எந்நன்றி கொன்றார்க்கும் உய்வுண்டாம் உய்வில்லை செய்ந்நன்றி கொன்ற மகற்கு.,0.5357831,0.6303319,0.55151665,0.51140296,0.56262714,0.5216059,0.5388876,0.5385774,0.58006704,0.62393653,care.vice,0.6303319
111,தகுதி எனவொன்று நன்றே பகுதியால் பாற்பட்டு ஒழுகப் பெறின்.,0.54057336,0.50284314,0.47509396,0.4873606,0.52426535,0.43618372,0.53731567,0.44814965,0.58693844,0.6213378,sanctity.vice,0.6213378
112,செப்பம் உடையவன் ஆக்கஞ் சிதைவின்றி எச்சத்திற் கேமாப்பு உடைத்து.,0.3563602,0.36455825,0.30230904,0.35605055,0.3196396,0.32748902,0.32116455,0.31892717,0.41357356,0.47011,sanctity.vice,0.47011
113,நன்றே தரினும் நடுவிகந்தாம் ஆக்கத்தை அன்றே யொழிய விடல்.,0.56832695,0.57458884,0.5589293,0.58255935,0.6304784,0.54926676,0.6210302,0.5610223,0.66079473,0.66958153,sanctity.vice,0.66958153
114,தக்கார் தகவிலர் என்பது அவரவர் எச்சத்தாற் காணப்ப படும்.,0.36202657,0.41674483,0.3991361,0.390621,0.39823943,0.3522705,0.40178055,0.33941066,0.40480745,0.4250896,sanctity.vice,0.4250896
115,கேடும் பெருக்கமும் இல்லல்ல நெஞ்சத்துக் கோடாமை சான்றோர்க் கணி.,0.63272154,0.61639464,0.6164269,0.54686606,0.6101904,0.54435706,0.57134026,0.55833197,0.6297033,0.6301713,care.virtue,0.63272154
116,கெடுவல்யான் என்பது அறிகதன் நெஞ்சம் நடுவொரீஇ அல்ல செயின்.,0.51083446,0.5422145,0.5046104,0.559704,0.521428,0.5576025,0.539662,0.5836955,0.5614971,0.5544958,authority.vice,0.5836955
117,கெடுவாக வையாது உலகம் நடுவாக நன்றிக்கண் தங்கியான் தாழ்வு.,0.6771922,0.527339,0.5641192,0.45135435,0.5474918,0.47391105,0.58707833,0.5092172,0.6134628,0.54004955,care.virtue,0.6771922
118,சமன்செய்து சீர்தூக்குங் கோல்போல் அமைந்தொருபால் கோடாமை சான்றோர்க் கணி.,0.5879022,0.584773,0.64538604,0.5877309,0.657967,0.5386847,0.65158355,0.5326313,0.6112684,0.62947613,loyalty.virtue,0.657967
119,சொற்கோட்டம் இல்லது செப்பம் ஒருதலையா உட்கோட்டம் இன்மை பெறின்.,0.6020042,0.59262973,0.62852645,0.63399106,0.61750066,0.5964479,0.6023719,0.67217827,0.6504989,0.6916951,sanctity.vice,0.6916951
120,வாணிகம் செய்வார்க்கு வாணிகம் பேணிப் பிறவும் தமபோல் செயின்.,0.5940889,0.60054034,0.58373594,0.6413976,0.65057135,0.57621515,0.65477854,0.5433371,0.6252947,0.6783042,sanctity.vice,0.6783042
121,அடக்கம் அமரருள் உய்க்கும் அடங்காமை ஆரிருள் உய்த்து விடும்.,0.4276355,0.47801897,0.39253962,0.42769068,0.44276196,0.38877037,0.45366812,0.42356086,0.5118903,0.5885935,sanctity.vice,0.5885935
122,காக்க பொருளா அடக்கத்தை ஆக்கம் அதனினூஉங் கில்லை உயிர்க்கு.,0.6936973,0.6151376,0.6029736,0.5242444,0.60239124,0.54539824,0.64017177,0.5292874,0.6640258,0.6172724,care.virtue,0.6936973
123,செறிவறிந்து சீர்மை பயக்கும் அறிவறிந்து ஆற்றின் அடங்கப் பெறின்.,0.5421679,0.44702452,0.47082523,0.43574882,0.48911062,0.3932525,0.5313925,0.42101532,0.555072,0.5120633,sanctity.virtue,0.555072
124,நிலையின் திரியாது அடங்கியான் தோற்றம் மலையினும் மாணப் பெரிது.,0.32971507,0.32519946,0.2952372,0.34498355,0.2883753,0.3002748,0.34398854,0.33942872,0.38496396,0.38223824,sanctity.virtue,0.38496396
125,எல்லார்க்கும் நன்றாம் பணிதல் அவருள்ளும் செல்வர்க்கே செல்வம் தகைத்து.,0.4359208,0.3207484,0.35069746,0.35288894,0.3656573,0.32965174,0.42289472,0.30154163,0.44345188,0.33883706,sanctity.virtue,0.44345188
126,ஒருமையுள் ஆமைபோல் ஐந்தடக்கல் ஆற்றின் எழுமையும் ஏமாப் புடைத்து.,0.33796585,0.2968046,0.29086348,0.3374638,0.325055,0.30789262,0.3410905,0.29447818,0.38820392,0.39465714,sanctity.vice,0.39465714
127,யாகாவா ராயினும் நாகாக்க காவாக்கால் சோகாப்பர் சொல்லிழுக்குப் பட்டு.,0.36621854,0.4230745,0.39790863,0.45085037,0.44904578,0.44103172,0.4405484,0.42955744,0.41606605,0.5024993,sanctity.vice,0.5024993
128,ஒன்றானுந் தீச்சொல் பொருட்பயன் உண்டாயின் நன்றாகா தாகி விடும்.,0.61099327,0.57397234,0.5773871,0.55364513,0.5327669,0.5032488,0.54706067,0.5200527,0.6229797,0.61861163,sanctity.virtue,0.6229797
129,தீயினாற் சுட்டபுண் உள்ளாறும் ஆறாதே நாவினாற் சுட்ட வடு.,0.42053175,0.45622122,0.36888692,0.35169518,0.3960458,0.36926484,0.40172946,0.4050346,0.48387972,0.4886537,sanctity.vice,0.4886537
130,கதங்காத்துக் கற்றடங்கல் ஆற்றுவான் செவ்வி அறம்பார்க்கும் ஆற்றின் நுழைந்து.,0.4531477,0.4492818,0.41954523,0.42984024,0.46375465,0.4129404,0.48792621,0.43142647,0.5138485,0.5345004,sanctity.vice,0.5345004
131,ஒழுக்கம் விழுப்பந் தரலான் ஒழுக்கம் உயிரினும் ஓம்பப் படும்.,0.54704046,0.5469065,0.54557586,0.4441397,0.53091717,0.5027672,0.5939149,0.5069952,0.5880915,0.53642225,authority.virtue,0.5939149
132,பரிந்தோம்பிக் காக்க ஒழுக்கம் தெரிந்தோம்பித் தேரினும் அஃதே துணை.,0.6148311,0.46146452,0.51134694,0.44083294,0.5146626,0.4734987,0.5831122,0.46486083,0.6146475,0.5085339,care.virtue,0.6148311
133,ஒழுக்கம் உடைமை குடிமை இழுக்கம் இழிந்த பிறப்பாய் விடும்.,0.5641536,0.5608171,0.6034805,0.5466662,0.6510111,0.57192665,0.6403241,0.57786644,0.5985654,0.60436803,loyalty.virtue,0.6510111
134,மறப்பினும் ஓத்துக் கொளலாகும் பார் ப்பான் பிறப்பொழுக்கங் குன்றக் கெடும்.,0.49436688,0.49391007,0.4926769,0.45953277,0.49657798,0.42082602,0.4848457,0.45252872,0.51658535,0.560041,sanctity.vice,0.560041
135,அழுக்கா றுடையான்கண் ஆக்கம்போன்று இல்லை ஒழுக்க மிலான்கண் உயர்வு.,0.37259597,0.40796828,0.3603726,0.3976996,0.37632194,0.38708305,0.37116045,0.4490079,0.46045828,0.5182884,sanctity.vice,0.5182884
136,ஒழுக்கத்தின் ஒல்கார் உரவோர் இழுக்கத்தின் ஏதம் படுபாக் கறிந்து.,0.42693043,0.47214222,0.46253908,0.45745963,0.48221058,0.48951393,0.5348966,0.49281624,0.53603995,0.5496731,sanctity.vice,0.5496731
137,ஒழுக்கத்தின் எய்துவர் மேன்மை இழுக்கத்தின் எய்துவர் எய்தாப் பழி.,0.53065413,0.5339048,0.5888931,0.51374555,0.56505436,0.54232234,0.62882984,0.5325284,0.5809325,0.54458237,authority.virtue,0.62882984
138,நன்றிக்கு வித்தாகும் நல்லொழுக்கம் தீயொழுக்கம் என்றும் இடும்பை தரும்.,0.6421287,0.40513417,0.45614862,0.31781578,0.4212743,0.34436297,0.50501984,0.32207894,0.59711564,0.40194747,care.virtue,0.6421287
139,ஒழுக்க முடையவர்க்கு ஒல்லாவே தீய வழுக்கியும் வாயாற் சொலல்.,0.40285748,0.5221306,0.45627952,0.5095267,0.47474027,0.54079425,0.4813785,0.5512106,0.4961399,0.6023104,sanctity.vice,0.6023104
140,உலகத்தோடு ஒட்ட ஒழுகல் பலகற்றும் கல்லார் அறிவிலா தார்.,0.5082623,0.54712343,0.50019014,0.5301465,0.57115734,0.5324059,0.5461794,0.5812677,0.59903574,0.65034103,sanctity.vice,0.65034103
141,பிறன்பொருளாள் பெட்டொழுகும் பேதைமை ஞாலத்து அறம்பொருள் கண்டார்கண் இல்.,0.5407537,0.55819046,0.5106324,0.516507,0.51627797,0.47800982,0.5671994,0.48272717,0.6117307,0.64928985,sanctity.vice,0.64928985
142,அறன்கடை நின்றாருள் எல்லாம் பிறன்கடை நின்றாரின் பேதையார் இல்.,0.4710277,0.47843957,0.48015255,0.47226268,0.5527185,0.4203065,0.538773,0.42874658,0.49679598,0.5244081,loyalty.virtue,0.5527185
143,விளிந்தா஡஢ன் வேறல்லர் மன்ற தெளிந்தாரில் தீமை புரிந்து ஒழுகு வார்.,0.56661034,0.62773365,0.58282965,0.57417154,0.59894454,0.6215335,0.5899354,0.62840855,0.5882785,0.65419257,sanctity.vice,0.65419257
144,எனைத்துணையர் ஆயினும் என்னாம் தினைத்துணையும் தேரான் பிறனில் புகல்.,0.46640116,0.42758092,0.41260687,0.38673973,0.47891772,0.39308232,0.47680768,0.39020744,0.542426,0.4447042,sanctity.virtue,0.542426
145,எளிதென இல்லிறப்பான் எய்துமெஞ் ஞான்றும் விளியாது நிற்கும் பழி.,0.56782436,0.5286051,0.5558635,0.49367398,0.50182915,0.493368,0.5214933,0.5158956,0.6068331,0.604211,sanctity.virtue,0.6068331
146,பகைபாவம் அச்சம் பழியென நான்கும் இகவாவாம் இல்லிறப்பான் கண்.,0.42637306,0.4370115,0.4502154,0.41590792,0.46768534,0.479037,0.4223734,0.44412798,0.4332705,0.43616548,loyalty.vice,0.479037
147,அறனியலான் இல்வாழ்வான் என்பான் பிறனியலாள் பெண்மை நயவா தவன்.,0.46919173,0.3929696,0.43947902,0.4101877,0.4907644,0.40188918,0.4781104,0.41194132,0.49945295,0.4360702,sanctity.virtue,0.49945295
